ID,sentence,reference_Id
Q14_77_399,童在南壇縣鐘巨社，從虽嶺山東下三山錢口，平陽北來突起七峯，民居參錯。,[]
Q14_77_400,在南壇縣春林社，山下有潭水甚清貢美，相傳山上有玉氣夜望行光，故名令彥。,[]
Q14_77_401,在梁山縣偈場村西，自襄陽來重巒疊嶺至此突起一峯尖秀沖空，望之如筍然，然四周群山環繞，又如蓮花然。,[]
Q14_77_402,最上石罅芻即之，又如魚口然，口下有空竅至深，人跡所不到。,[]
Q14_77_403,相传古来常有一副红光，或长如匹帛，或大如车从口罅入窍中，芒焰烛天，有声如雷。,[]
Q14_77_404,土人以为凡帝王将相死者之精收聚于此，故谓之收精山，因而有句云：“收尽精英气，安南小泰山。,[]
Q14_77_405,”屋漏话办之有诗云：“石骨重层劲，金颜一簇青，孤标雄地镇，神笔点天经。,[]
Q14_77_406,千仞操全势，三江揽胜形，收精刀在清漳县，碧潮传妄诞终古惑难醒。,[]
Q14_77_407,"”

位山南金二总从金颜东下，层层叠嶂中起三尖，损曰“三台联亘”，有九百九十九峰，峰峰起伏如万马奔驰，气象雄伟，通谓之千仞山。",[]
Q14_77_408,安南志九仞山即此山之旁有洞，主峰又有六年城麝注。,[]
Q14_77_409,古屋漏话云：,[]
Q14_77_410,“地接三江险，山如万马驰，漳香分两路，蓝浦会三岐，欢德夸雄镇，茶皋控远陲，平吴当日常，事破走亭在清漳县武烈社，山形方圆敌开基贞相口平似榜，故名黎景兴。,[]
Q14_77_411,三十年颍郡公阮廷栋顿兵拒黎维祷于此，遗申垒今存。,[]
Q14_77_412,山之旁有龙隐峰，杨江武江出焉，亦辛山，在清漳县西武烈总从襄阳县来，群峰群口连络，高耸冲霄莱江澹江发源于此，与千仞山均为县番，在清漳县土豪社从千轄之名山也。,[]
Q14_77_413,戊口仞山北下突起，山麓蜿蜒如幢幡迎风冒，在清漳县黄舍社，从大悠扬之状，故名艮支中落出，北瞰蓝江村。,[]
Q14_77_414,塢參錯江外渡頭，往來如織。,[]
Q14_77_415,玉良才在清漳登臨者，有絕塵之想，故名三易口縣。,[]
Q14_77_416,良場社從洞主峯來，突起如象形，垂鼻臨江旁，有小堆草樹茸茸，俗稱草簣。,[]
Q14_77_417,鳴溪環繞藍江，潮水至此便退。,[]
Q14_77_418,屋漏話云：「突元林中出，依稀筆底描」。,[]
Q14_77_419,頂沖靑漢潤鼻，浸碧波搖雲帶，鳴泉活春添簣草饒，隱然雄每在興元縣香大力萬古鎮。,[]
Q14_77_420,江潮力注口社，從大惠山來，聯絡東下，至此忽止。,[]
Q14_77_421,高大齊正望之如屏，東距魚海五六十里。,[]
Q14_77_422,或者上古桑鹵變改，故此山有大海之名。,[]
Q14_77_423,山之南為台峯，僞西阮岳之祖貫也。,[]
Q14_77_424,屋漏話云：「已非山近海，猶是海名山，桑鹵何辰事？,[]
Q14_77_425,」干戈幾載間，雲煙朝暮改，樹石古今閒。,[]
Q14_77_426,港上談陳迹，徘徊未解顏矣，在興元縣義烈富田二社，古稱銅柱山，一名宣義山，一名藍城山。,[]
Q14_77_427,平原突起，一條峻拔雄偉，前臨藍江，中一嶺有明張輔城註。,[]
Q14_77_428,古遺上有插旗坎，相传古銅柱處，本朝明命十一年，富田社採蜂石於山畔，獲火號筒二，輸于武庫，益張輔之遺物也。,[]
Q14_77_429,山腰有宣義祠，初明將蔡福畱守此城，黎太祖自杜家縣卿黔順豁來攻之，福戰死，太祖義之，封爲宣義山神祠。,[]
Q14_77_430,旁有池，相傳北人藏貨之所，牛浴泥淖中，往往有錢交，黏牛毛上。,[]
Q14_77_431,山下有安國寺，降詩觀。,[]
Q14_77_432,青池、裴、輝、璧遊此山，有詩雲：「寂歷平林三樂徑，長秋風晚翠滴微涼。,[]
Q14_77_433,」石分樹影頻移，坐花隱巒縫，每香蔡福趨城，攻守困李兵渡海去來。,[]
Q14_77_434,湛今人但素登臨，興誰念當年一閘？,[]
Q14_77_435,屋漏話雲越古，歸綿邈秦辰，號陸梁伏波銅柱滅英，國石城荒藍水南還北魚洋鹵轉桑，唯餘遊容興上，隻在興元縣杲程社巉大塊大文章。,[]
Q14_77_436,金口岩壁立為一縣之望，山山之西岡江出焉，長分在興元縣黃牢山之南，禁江出焉育言山社從大鑊山來災起，高昂形如龍首，麓下有井距貳貳，在咸水尺許，水獨甘美，俗稱爲玉井。,[]
Q14_77_437,興元縣山形高聳，兩脊夹辅如鳳之翼，山石連接中有一處堆截平坦若大路，相傳唐高駢鑿斷龍脈，歲在興元縣杲程社山下有鐵以壓靈氣。,[]
Q14_77_438,金口港山麓有鐵礦，,[]
Q14_77_439,山上有多個石磴一堆凸凹不齊如冶爐形，,[]
Q14_77_440,俗號天爐，,[]
Q14_77_441,最上有二石對峙，,[]
Q14_77_442,俗號鐵夫鐵婦，,[]
Q14_77_443,土人常於此掘取七百一充上四父安一二五十四七生鐵奠在興元縣美裕社，,[]
Q14_77_444,乃熊山之一支，,[]
Q14_77_445,爲利車口麓也。,[]
Q14_77_446,山下有數岡錯落陰功，一派水紫流南入藍江，東望勇決夏易在興元山可十餘里，亦一險要處長匡口縣楊舍社從雄嶺山東下突起，此貢尺在宜祿縣山南臨藍江前有射。,[]
Q14_77_447,堆貢污口勇決社從大海山來，平陽突起，俯瞰藍江，山南有洞，橫入山中丈餘，白日秉燭游觀，覺有冷氣。,[]
Q14_77_448,洞口有山光寺。,[]
Q14_77_449,按國初略定，父安七縣鄭寧屯兵此山下，與我兵相持，嘗交戰於羣木江濱。,[]
Q14_77_450,故驩州風土記雲：「勇決」乃三軍駐札之名山。,[]
Q14_77_451,群水是夾河戰爭之故地。,[]
Q14_77_452,青池裴輝璧《勇決山春望》有云：「宜春地入艷陽初，一望靑蒼畫不如。,[]
Q14_77_453,細雨過城山出落，征帆拂樹水清虚。,[]
Q14_77_454,"」

望樓石蹟平花磴，僊洞琴聲構草廂，靜其玩未窮天海趣。",[]
Q14_77_455,龍川淼淼會雙魚，廣慶山在勇決山之西，狀如書公，在宜祿縣上舍伏獸，亦名貓兒峯。,[]
Q14_77_456,為來口社平原突起，圓秀可愛，西聯一條岡脊如劍，曰劍峰。,[]
Q14_77_457,東望洞庭山，巉岩壁立如揚旗狀，亦曰旗峰。,[]
Q14_77_458,黎初岡國公阮熾微辰嘗乞在宜祿縣鄧田社二不口平沙中突起，聳監居其下，精鹽焉，奇絕。,[]
Q14_77_459,山腳有洞，縮而隘，石壁中有陳朝二字，不知何代鐫刻。,[]
Q14_77_460,南下拖出石腳，高低參錯，聯絡成列，中有一石峭立，酷肖人形，曰僊人石。,[]
Q14_77_461,西有湖，曰海水湖，今猶有蚌殼磔砢石閒錯，古辰海潮到此，桑滄變改，故然。,[]
Q14_77_462,黎末社人黃甲范阮攸宅於湖上，嘗建磊亭築琴臺，又有釣磯茶窗詩壁，僊座酒牀碁局墨池書架，皆因石位置。,[]
Q14_77_463,有詩云：「雙山天」。,[]
Q14_77_464,與我家人家私僊座巍然瞰鈞磯，窗可茶，兼牀可酒，臺堪琴，又局堪碁，得亭容月池，磨墨有架藏書，壁待詩。,[]
Q14_77_465,他日了清弧矢債，一驢上下掛吟巵，屋漏話雲龍郡西頭上鷄冠第一峯脈分英演遠勢遇鎮葵衝僊洞嵐煙鎖天池。,[]
Q14_77_466,沈司至日，在安繼鐘，此州多傑氣嵬磊，望山容活反口城縣歸來冊山下，一望平曠，西有城，城中積石皆如潭子。,[]
Q14_77_467,史記黎太祖圍義安城，遣丁禮徇演明務創合務宇創民務務局路東冯江出焉，嶺高大蒼鬱，上有天池深不可測。,[]
Q14_77_468,測左右各有圓窖，世謂龍眼山。,[]
Q14_77_469,嶺怪石聯起，世謂龍頸。,[]
Q14_77_470,石脊蜿蜒可一里，凡石起必有市瑞，路市登境務務安金司，龍身故又名龍山。,[]
Q14_77_471,爰房口平陽突起石壁，横排如旗，面上列五尖如旗焰然。,[]
Q14_77_472,山東有洞，洞有石屏，屏上有石香爐，上有通天竅，造設天然，俗稱天造。,[]
Q14_77_473,馬安才在安城縣香溪社，羣山寺景致幽勝，具華口。,[]
Q14_77_474,中高起，望之如馬鞍，山腰有窩，深廣數丈，曰王母穴，俗傳前黎大行帝之子守演州，州治在公忠社，嘗塟其母于此。,[]
Q14_77_475,華既篡黎，黎皇子遂據州，稱帝李攻之不克，潛使人掘其穴，再攻克之，故公忠社猶有前衙後衙朝堂等名號。,[]
Q14_77_476,然此事史記不載，發之明馬端臨《文獻通考》茂云：「大行次子龍全刼庫財道去」，或其事也。,[]
Q14_77_477,又按史記陳朝親王國康嘗知演州，,[]
Q14_77_478,次予惠義國貞等皆演文所出，,[]
Q14_77_479,其後演州知州皆以國康子孫為之，,[]
Q14_77_480,則此地或爲陳親王府，,[]
Q14_77_481,此穴或爲陳親王母，,[]
Q14_77_482,文未必不然，,[]
Q14_77_483,姑兌在東城縣登高社，,[]
Q14_77_484,從瓊瑠縣併錄之。,[]
Q14_77_485,金上三禮廚爰山來高大尖秀，為一縣左友發司，在安城縣關中社，高大峻脈，亦號龍山，言口峭望之如輦，故又名大輦山。,[]
Q14_77_486,山嶺陰雲縹緲，古樹良在東城縣僊城，蓊蔚有古神高閣廟身山社，從歸來山落出，高大壁立。,[]
Q14_77_487,望之如伏象前，,[]
Q14_77_488,有巨石反石前，,[]
Q14_77_489,出小峯，,[]
Q14_77_490,花草蓊蔚，,[]
Q14_77_491,俗號象草四，,[]
Q14_77_492,在東城縣葵舍社，,[]
Q14_77_493,從高山落下，,[]
Q14_77_494,平陽突起石壁巉帆，,[]
Q14_77_495,中高而兩邊低，,[]
Q14_77_496,有似兩肩，,[]
Q14_77_497,故名山陰有洞，,[]
Q14_77_498,洞中有石卓立，,[]
Q14_77_499,洞壁石乳下垂，,[]
Q14_77_500,五色悉具。,[]
Q14_77_501,山陽有石監立，如人形，山不甚高，而泛海者望以為準。,[]
Q14_77_502,黎聖尊南巡海外，望之如僊人髻，命曰髻山。,[]
Q14_77_503,鄭靖王稱為彌勒山。,[]
Q14_77_504,嘉泰三年，莫將阮倦寇父安萊國公潘績自清花領兵往救，陷于此。,[]
Q14_77_505,屋漏話雲：慶嶂羣山峻，原一石生擎天，孤骨之在安城縣關中社，從高勁鎮海，兩肩撐方口山北下，壁立嵯峨，三峯災射如旗焰，風水家亦稱爲旗山。,[]
Q14_77_506,山正中有一圓竅，從西南可通東北，故古號胸山。,[]
Q14_77_507,山東有井，水極清甘，夏旱不竭。,[]
Q14_77_508,屋漏話雲：,[]
Q14_77_509,石骨眞奇絶，,[]
Q14_77_510,山胸本洞然谷神長不死，,[]
Q14_77_511,心法自能圓卜，,[]
Q14_77_512,在東城縣中坊村，,[]
Q14_77_513,從高山北下，,[]
Q14_77_514,平陽人不山岩石突起，,[]
Q14_77_515,形如伏虎，,[]
Q14_77_516,山上有洞，,[]
Q14_77_517,洞有蓮花石盆，,[]
Q14_77_518,天然造設，,[]
Q14_77_519,歲旱土人正風山在東多就此祈雨，,[]
Q14_77_520,屢應稱爲神窖。,[]
Q14_77_521,三山城縣土瓦虚，,[]
Q14_77_522,從銳山東下，,[]
Q14_77_523,平陽突起石山，,[]
Q14_77_524,蜿蜒如蛇形，,[]
Q14_77_525,四望禾黍蒼秀，,[]
Q14_77_526,東望憂江橋冠，,[]
Q14_77_527,往來登臨者便覺義之，,[]
Q14_77_528,在東城縣集福社海際豁然心曰嘉不山，,[]
Q14_77_529,從槐萃山來，,[]
Q14_77_530,樹木陰蔚，,[]
Q14_77_531,按史記蜀多孔雀，,[]
Q14_77_532,有蜀安。,[]
Q14_77_533,陽王廟麟鄴祠，王與趙陀戰敗走至海濱，持七寸文犀入海去，是其處也。,[]
Q14_77_534,青池裴輝璧過蜀王廟，有句巳雲：「渺茫水上文犀去，斷牘林邊孔雀來」。,[]
Q14_77_535,友口在東城縣，層峯秀出，江水環流，登高而見望如芙蓉。,[]
Q14_77_536,然昔陳妃立塔於此，故名在東城縣中坊村。,[]
Q14_77_537,山勢巉阮排牙布爪，望口如虎踞，山腰有深谷，俗傳為三府谷。,[]
Q14_77_538,山西福寺育官山蒲和山，一嶺最高，形如龍首，有大百元三卷十四，又安二十九一五五五龍神祠。,[]
Q14_77_539,下有潭水至清貞句，在東城縣東，歲旱於此禱雨，多應見山口岣社海岸，從銳山來，巉岩峭立，石腳蔓演海中，主每身在水，鳥四聚，波浪撞撼，聲如萬雷。,[]
Q14_77_540,未瓊瑠縣瓊林社高大蒼蔚，支條直下到海，有包X民局世路民民局府品院局務創店之在瓊璠縣泡江社，從雞冠山東下，形勢穿口深阻，潭水榮繞山巔。,[]
Q14_77_541,舊有閂胡王廟，史記胡漢蒼開大元年創靈源泡突諸陵寢廟，以奉其先祖，即此。,[]
Q14_77_542,黎景興十一年，海陽賊阮有求竄入，父安竪屯于此海郡公范廷重追擒之。,[]
Q14_77_543,屋漏話云：「窺覬曾三帝興亡，只六年，惟餘千古鑑遺公」。,[]
Q14_77_544,在瓊瑠縣瓊崗社山有數廟，此山巔求山巔全產松翠色凝露，清音舞風，孤高勁節，不盡描寫。,[]
Q14_77_545,王逸子二在所謂受氣。,[]
Q14_77_546,淳矣異于羣類者也。,[]
Q14_77_547,十月，琼瑠縣蓝求社从柱海山来，七岭相连，龙在山下，田畴平旷，花草缤纷，最宜眺玩。,[]
Q14_77_548,育口琼瑀县仁山社从柱海山来，顿下平阳，突起壁立巉岩，石鳞阴呀，土人就其中拈香事佛，不假修造，具有自然之胜。,[]
Q14_77_549,青池裴辉璧诗有云：“石篇岩阴皆作洞寺栖山铸不为家”。,[]
Q14_77_550,贵在琼瑠县贤良社海岸从柱海山来，横岭口临岸上，两边湾抱，远望如龟形。,[]
Q14_77_551,臾记陈英尊兴隆二十年亲从占城恶，在琼瑀至芹海驻营，夜梦神女即此食。,[]
Q14_77_552,口县完义社海岸从柱海山来，山上平方如苍磐，石头尖突如棋子，东有井曰同香井，其水甘香历朝南巡汲以奉御。,[]
Q14_77_553,游人到此，,[]
Q14_77_554,每念吕诗云“数若泰房务务局务元世或司在裏阳县沉香社距古城一里许界坊青口千仞壁立，,[]
Q14_77_555,下有洞可坐数十人窖潞深阻双贞书在宜禄县会汛海外两山对赠下古集自峙苍然圆秀，,[]
Q14_77_556,望之如双鱼游泳于波浪间”，,[]
Q14_77_557,古语双鱼到地即此，,[]
Q14_77_558,黎圣尊南巡有断续双鱼紫翠巅之句。,[]
Q14_77_559,屋漏话云山势连行跨尾閭跃如生意，又何如？,[]
Q14_77_560,乾坤不限东西，外造化难穷混沌初烟树鸿山春雨霁风帆丹海晚潮余江朔解会半令少在东城县庄周意便是鱼山便是鱼曲虫沙香关僊。,[]
Q14_77_561,李諸社地一名瓦龍岡，亦名賣龍岡。,[]
Q14_77_562,螺畔遺售，重重堆塗，有燥石數道，斷續起脊，乃桑鹵之變也。,[]
Q14_77_563,靑池進士行參，從裴輝璧畔蛤沙賦云：「此畔蛤沙，其來可從南自夜山之蜀王廟，北抵夫翁馮厥，有螺蚌爛若粉碎，二里之地紛粉重重，其深四五尺，互相粘合與沙土同。,[]
Q14_77_564,」土人斬之暴於烈日，可以為磚為礎，亦或為象馬之狀，以薦之鬼神之宮。,[]
Q14_77_565,其地距羅岩澄碧海口各不上二里許。,[]
Q14_77_566,其初則海也，天翻地轉，風迴浪激而結聚為此，則不知幾何冬矣。,[]
Q14_77_567,相彼燥石，辰見其脊，意亦是海之土變化於風日之中，化於何年，聚於何辰？,[]
Q14_77_568,抑於一元天地之前，僅有存者。,[]
Q14_77_569,試以質之晦翁：「我聽兮海潮，我吟兮秋風，悠悠我思字宙何窮？,[]
Q14_77_570,」海今為沙，安知沙後不為海？,[]
Q14_77_571,宇 宙無窮，何始何終？,[]
Q14_77_572,始不可知，終不可知，惟其屈伸往來萬古一理，吾寔與天地而相通。,[]
Q14_77_573,淵乎遠哉！,[]
Q14_77_574,君子之學業，致廣大而盡精微，極高明而道中庸。,[]
Q14_77_575,俺 在瓊瑠縣藍求社山東鰈虎積成大阜，高可二丈，廣可二里四下平田，東望大海，遠在數十里外。,[]
Q14_77_576,按史記陳紹豐九年設雲屯鎭，即此。,[]
Q14_77_577,益此處古是海噬，故唐世有濱州郡龍池之號。,[]
Q14_77_578,厥後桑夫壽在南壇縣同倫社藍江滄變改故然，刻不水中兩石堅。,[]
Q14_77_579,起約四五尺，凡橫丈許。,[]
Q14_77_580,相傳昔者，兩石相隔，中可通舟。,[]
Q14_77_581,近來轉漸聯密，有如綢繆親款之狀，故名亦號「公姥石」。,[]
Q14_77_582,「屋漏話雲」，姓名同是二儀生一諾，姻緣萬古情，日月炤臨，形影密，乾坤寬潤，室家平。,[]
Q14_77_583,紅粧羅帶，霞千里碧擁瑤屏。,[]
Q14_77_584,露五台，工更幾度江河成變改，風波不榮此堅貞，盡必在英山興元二府間。,[]
Q14_77_585,南岸屬河靜德壽府，安靜之大川也。,[]
Q14_77_586,古名青龍川，源有二：一曰孝源，一曰襄源。,[]
Q14_77_587,孝水從葵州府清崗發源，,[]
Q14_77_588,東南流八里，,[]
Q14_77_589,逕伊路岐，,[]
Q14_77_590,又東九里，,[]
Q14_77_591,逕伊崗，,[]
Q14_77_592,三江口，,[]
Q14_77_593,又二里有道崗，,[]
Q14_77_594,江東來八之，,[]
Q14_77_595,又十里逕清卜崗牌津，,[]
Q14_77_596,又八里復逕磊津，,[]
Q14_77_597,三十里逕几眞溪，,[]
Q14_77_598,又五十九里逕几號村，,[]
Q14_77_599,有收江自永祿州四十九里西北來注之，,[]
Q14_77_600,又十八里逕孝市東，,[]
Q14_77_601,又五十里逕知禮津，,[]
Q14_77_602,又一百十五里過襄陽縣左馬溪，,[]
Q14_77_603,七十五丈至曹江冊三江口與襄源水合。,[]
Q14_77_604,襄水從祈山縣石灘發源，,[]
Q14_77_605,東流四里，,[]
Q14_77_606,過嵬澳溪，,[]
Q14_77_607,六里許逕未溪，,[]
Q14_77_608,十六里過祈山縣移溪，,[]
Q14_77_609,三十里過劄溪，,[]
Q14_77_610,又二里過會元縣，,[]
Q14_77_611,又十七里后市南路西務司安安登房司吹鑽站津，,[]
Q14_77_612,又六里過永和縣焚溪，,[]
Q14_77_613,又十五里過赤簪溪，,[]
Q14_77_614,又十二里過孔雀阜津，,[]
Q14_77_615,又十九里至曹江冊三江口與孝源水合，,[]
Q14_77_616,東流二十六里，,[]
Q14_77_617,逕襄陽府治津，,[]
Q14_77_618,又五里逌。,[]
Q14_77_619,朗田津，,[]
Q14_77_620,又三里逹會僊津，,[]
Q14_77_621,又十二里逹可雷關，,[]
Q14_77_622,又四里過萬戶溪，,[]
Q14_77_623,又五里過安良溪，,[]
Q14_77_624,又三十里有三塘塔，,[]
Q14_77_625,江北來注之，,[]
Q14_77_626,又五里逹都梁津，,[]
Q14_77_627,有楊江來八之，,[]
Q14_77_628,又十二里有青羅江南八之，,[]
Q14_77_629,又十六里武烈江南八之，,[]
Q14_77_630,又十二里眉山江南八之，,[]
Q14_77_631,又四里碧潮江南八之，,[]
Q14_77_632,又四里東烈江來八之，,[]
Q14_77_633,又十五里逹香攬津麟，,[]
Q14_77_634,又四里逹盛樂津，,[]
Q14_77_635,又十六里逹巡邏津，,[]
Q14_77_636,又十三里逹木桓津，,[]
Q14_77_637,又七里義烈江八之，,[]
Q14_77_638,又五里會羅江，,[]
Q14_77_639,逹潮口津，,[]
Q14_77_640,有浮石江石東有渡渡頭，,[]
Q14_77_641,北商居住船艘湊集，,[]
Q14_77_642,曰浮石庸，,[]
Q14_77_643,昔爲陳重先帝行在，,[]
Q14_77_644,水光樹色近浦，,[]
Q14_77_645,遙村風景如畫，,[]
Q14_77_646,爲父安一名勝地，,[]
Q14_77_647,陳參知阮忠彥過此有詩云：,[]
Q14_77_648,「潮生潮落東西水，,[]
Q14_77_649,雲合雲開上下山，,[]
Q14_77_650,漁艇浮沉煙景外，,[]
Q14_77_651,僧家隱約畫圖閒」，,[]
Q14_77_652,又五里逹三登江制津，,[]
Q14_77_653,又十二里逹鶴嘴津，,[]
Q14_77_654,又一里逹勇決津，,[]
Q14_77_655,又十三里逹安留津，,[]
Q14_77_656,又九里祿壽江來入之，,[]
Q14_77_657,又十三里注于會海。,[]
Q14_77_658,本朝明命十七年，,[]
Q14_77_659,像其形勒於宣鼎，,[]
Q14_77_660,二十一年列爲大川陽工，,[]
Q14_77_661,在清漳縣西源，,[]
Q14_77_662,自襄陽縣泗載在祀典者之陽山東下，,[]
Q14_77_663,北經蔓林羅幕南二經高田僊會諸式工，,[]
Q14_77_664,在清漳縣西，,[]
Q14_77_665,一名澮社百里入藍江，,[]
Q14_77_666,正為之江，,[]
Q14_77_667,源自三台山諸溪注下，,[]
Q14_77_668,經中林明杲至武岡，,[]
Q14_77_669,工在梁山南壇二烈社十。,[]
Q14_77_670,三里入藍江，金之縣源自東城縣安陵村溪頭（五十六寸），工在清漳縣，源出里至多鋼村入藍江。,[]
Q14_77_671,尹才之大山青螺峯北下，經支均上壽李，工在興元宜祿二縣間，源靑羅入藍江。,[]
Q14_77_672,李江出興元大鑊山，合南壇火惠山之水，東下接多港水，東流經羅岩社二十里，入於舍海。,[]
Q14_77_673,此江當金溪社官路舊有木橋，名禁橋，後焉在東城縣西北。,[]
Q14_77_674,源有馮江二：一自雲岫，總之漓橋壞，今築鐵橋。,[]
Q14_77_675,江檢江關中，總之吉溪北流，經蔡舍保江二十里，一自媒山東南流，經觀朝總十八里，與保江合，東流十一里，會鐵港，繞府城北，過馮舍驛路，橫渡二十七里，達於溝海。,[]
Q14_77_676,此江當僊里社官路，舊有在瓊瑠縣南，源有二：一馮橋木質，今廢焉。,[]
Q14_77_677,自壽長溪東南流六里，一自安長溪東北流十五里，合於石林江，又一里至登高社，又十六里南會湄港，又五里市迎務源寧務司有務務貺社官路，有憂橋砌磚，今架鐵橋。,[]
Q14_77_678,書求之瓊瑠縣東北，源出三禮溪，東流三十里，至黃梅社驛路，又七里至金籠社，南會桑港，又五里北會綽港，又三里入於乾海。,[]
Q14_77_679,此蒸工在襄陽江，當黃梅社有官路，黃梅渡嘉之府。,[]
Q14_77_680,源自鎮寧府，注下經芒杆巨豪等站，與襄水合，注於藍江。,[]
Q14_77_681,奚章言艮在清漳縣。,[]
Q14_77_682,名蒲、帶泉自箕山上懸，正房身崖數十丈，注于藍江。,[]
Q14_77_683,相傳古者，泉聲鈴鈴然聞十里外。,[]
Q14_77_684,近來沙土培壅，泉流不息，而泉聲寂不聞矣。,[]
Q14_77_685,古訣雲：「蒲帶絕聲，即此之司」。,[]
Q14_77_686,艮在興元熊山之西，石鐸中湧出，水清安唇身而香，亦謂之香溪。,[]
Q14_77_687,泉邊有寺，青池裴輝璧過此有詩云：「塔尖隱隱穹林半，樵磴深深古樹巔，高閣對江數歸雁，清陰踞石濯飛泉」。,[]
Q14_77_688,令之遂在瓊瑠驟北，此父安清化分境處。,[]
Q14_77_689,冷才淨溪從岩岫中湧出，冷冽逼人，故名敗月，在南壇縣嫩柳社大惠山諸溪合流至刻消此，匯為大湖，可數千畝。,[]
Q14_77_690,春夏水淺可田，採稼秀茂；秋冬潦漲，波濤洶湧。,[]
Q14_77_691,湖口有大同橋，注于興元眞的港，達藍江，運載通焉。,[]
Q14_77_692,相傳古湖極深，為蛟龍窟，黎神尊陽和年間，香攬社侍郎阮文命開鑿湖口水有所洩，然後成田。,[]
Q14_77_693,按明志越裳宛爲安南六水，享月在之一。,[]
Q14_77_694,明�鸿武三年遣使往祭，即此。,[]
Q14_77_695,注乃范宜祿縣鄧田社立石山下，廣可四五畝。,[]
Q14_77_696,湖東上，有僊人峯，黄甲范阮攸宅在其西，有乘槎游湖賦，篇末有云：,[]
Q14_77_697,「非吴中客，非辭鄉侯，非苏公堂，非王粲楼，非马当船，非赤壁舟，非博望求名之泛，非陶朱避禍之遊，宁不得志而奋髯，称心而凝眸，卧花前兮爵無之味，坐月中兮垂不餌之」。,[]
Q14_77_698,鈎益浮，吾槎窮吾土，木在興湖以爲樂兮，與無何有竝遊本木禮元縣杜林社，大可十畝。,[]
Q14_77_699,西愛清溪之水，東疏于禁市明民司局司鼓潭魚出聽近來祠災不復立矣。,[]
Q14_77_700,按明志九德宛爲安南六水之一。,[]
Q14_77_701,鴻武三年遣使往祭，卽等在安城縣妙屋村，長可數里。,[]
Q14_77_702,西受此烏濯馬鞍水，東通萬刷江，其深莫測，相傳有蛟。,[]
Q14_77_703,志在安城縣眞庚村，周圍數里，西龍在焉。,[]
Q14_77_704,彥受鷄冠水，,[]
Q14_77_705,東通那所江，,[]
Q14_77_706,潭上祀龍神禱勺未在興元縣西南受嫩湖水，,[]
Q14_77_707,經有雨有應，,[]
Q14_77_708,自泥別蔡老等社縈紆至眞的村，,[]
Q14_77_709,又一港自的港口南流，,[]
Q14_77_710,經永安安場等社繞省城南屈曲四十里半入藍江，,[]
Q14_77_711,名曰永港（一云冰港）。,[]
Q14_77_712,本朝嘉隆八年命發民浚穴，一港自的港口北流，經香裴瓦等社繞大鑊山西十五里放于禁江，名曰香港。,[]
Q14_77_713,越臾黎義去應天十六年駕幸驩州，浚多益港卽此。,[]
Q14_77_714,錫在興元縣東北東城南各十五里，南自禁江三十里，北八馮江以岸，西南有鐵故名，又一名天威港。,[]
Q14_77_715,越史外紀唐咸通八年高駢巡視至容州，,[]
Q14_77_716,江多巨石，,[]
Q14_77_717,舟遇之輒覆，,[]
Q14_77_718,遂命長史林諷湖南將軍余存古等領所部兵往疏鑿之，,[]
Q14_77_719,逾月幾通，,[]
Q14_77_720,惟中閒巨石屹立數丈，,[]
Q14_77_721,刀斧無所施，,[]
Q14_77_722,將中止，,[]
Q14_77_723,忽一日大風雨雷震數百聲，,[]
Q14_77_724,巨石俱碎。,[]
Q14_77_725,史臣吳仕文集雲：「港在梧州博白縣，今屬廣西省。,[]
Q14_77_726,」光順圖說亦云：「在邕廣二州，且謂鐵港乃陳朝所浚。,[]
Q14_77_727,」浴傳此港為天威港者誤。,[]
Q14_77_728,詳此，则高駢所鑿之港非在我國界明矣。,[]
Q14_77_729,本朝紹治二年北巡，御製港詩，勒石建碑亭於羅黃，乃參在東城縣東南，南自冯江社，千里路旁眉二十五里，北入憂江。,[]
Q14_77_730,史記陳建中七年遣宦者阮邦穎領諸府矣。,[]
Q14_77_731,圭在兵浚沉濠諸港，自清化至演州，即此。,[]
Q14_77_732,秀屋瓊大同，一元五卷上四，父安三十六一五六九。,[]
Q14_77_733,璠驟東南自憂江下流七里，北至有厚江，東注權海，又一段經清圓社二十四里八黃梅江。,[]
Q14_77_734,卓圭在瓊瑠縣東，南北自清化綽山溪南系法流二十六里，至有立社會，黃梅江下流注於乾海口。,[]
Q14_77_735,古蹟壽之文武，在南壇縣東，校黑帝故云之文戌喜安古坎城也，遺跡今存麟詐祠耳。,[]
Q14_77_736,故坎在清漳縣西南千仞山，洞主峯之南，延亘約一里，城下有石如人馬戈戟之狀。,[]
Q14_77_737,史記黎太祖初起義，大軍從襄陽沿山東下，至碧潮總因列屯其上，以扼險要。,[]
Q14_77_738,明師溯流來攻，大敗而歸，故號平吳。,[]
Q14_77_739,三文或在清漳縣千仞山城，遺跡今存六年吉其笠峯之左方，廣可五六畝，黎太祖所築，與明將方政相拒駐兵于此凡六年，故人以名其城。,[]
Q14_77_740,一說自黎太祖起兵至八父安凡六年，故名按《史記》：「帝自可雷關引兵至土油縣（多雷鄉），楠銓讞鐘繪詩雲『飛澗帶寒岩，下落清風送影樹邊過』。,[]
Q14_77_741,」巍巍太祖行營在滅賊功高石不磨，茲口文或黎末羅山高士阮浹隱居，即此員山，吉坎在興元縣熊山嶺上，城高六七尺，周圍約一里。,[]
Q14_77_742,相传明張輔所築，又有石埠一堆，高可四五尺，相传張輔堅旗處遺跡今存。,[]
