ID,sentence,reference_Id
Q7_44_339,一自來格江東南流亦至洲市而合，自此東流十里徑明良社津為明良江，有鸞江西南來八之，又四里徑春和三江日至春龍社分爲三友，一東北流徑福履彌綸等社，十里許注從律海口。,[]
Q7_44_340,一東南流徑高舍錦浦等社九里至由靈縣轄，,[]
Q7_44_341,八石捍江一有高津迴流徑水溪安祿葛山等社十餘里與前支合流，,[]
Q7_44_342,亦注從律甘工在舊成化縣西源自石浪崗合海口諸溪水西流徑那賁巴欄芒俸等。,[]
Q7_44_343,再界八灣江，又有小江三：,[]
Q7_44_344,一名尋湓江，在尋州；,[]
Q7_44_345,一名尋綠江，,[]
Q7_44_346,在廊辰州，,[]
Q7_44_347,流入江木工名滅源，,[]
Q7_44_348,在海陵縣之多鯉魚及廣木之西北，,[]
Q7_44_349,自春木長留二社村，,[]
Q7_44_350,上源而下，,[]
Q7_44_351,逕過官路津谿諸溪潭，,[]
Q7_44_352,至歸善社，,[]
Q7_44_353,舊致合流八永定河，,[]
Q7_44_354,胡舍巷在永靈縣，,[]
Q7_44_355,相傳胡漢蒼初開港道，,[]
Q7_44_356,自金商房商房務房適居商業司，,[]
Q7_44_357,成後復培塞，,[]
Q7_44_358,用不成。,[]
Q7_44_359,黎聖尊征占辰，發兵民開之，其港始本朝太尊戊申二十年，復發兵民開浚數月，沙復培塞，乃令沿港民隨勢疏導，歲以爲常。,[]
Q7_44_360,救舍巷在永靈縣，,[]
Q7_44_361,地水一派歸東，,[]
Q7_44_362,注越安海口，,[]
Q7_44_363,一派歸北，,[]
Q7_44_364,由港道行，,[]
Q7_44_365,本朝太尊辛酉三十三年，,[]
Q7_44_366,巡幸畋于古林，,[]
Q7_44_367,舟過市門港，,[]
Q7_44_368,土人言此處風濤不測，,[]
Q7_44_369,商船常覆沒，,[]
Q7_44_370,上欲開新港，,[]
Q7_44_371,枚舍社人名世畫圖以進，,[]
Q7_44_372,請開枚舍至珥下館津，,[]
Q7_44_373,乃發民開浚，,[]
Q7_44_374,一月港成，,[]
Q7_44_375,商旅便之。,[]
Q7_44_376,相傅前朝駕幸河中聖殿，,[]
Q7_44_377,築路在港上，,[]
Q7_44_378,堂務市局務民和民定有居，,[]
Q7_44_379,聿御河岐港在永靈由靈二縣地，,[]
Q7_44_380,本朝太尊丙寅三年發民開浚，,[]
Q7_44_381,自永靈錦浦社至由靈縣地，,[]
Q7_44_382,以通明良江之水，,[]
Q7_44_383,顯尊癸未十二年，,[]
Q7_44_384,命掌營尊室耀督兵築堰于此，,[]
Q7_44_385,正自來格社至水蓮社，,[]
Q7_44_386,凡五，,[]
Q7_44_387,所以便艚運，,[]
Q7_44_388,生平本清免二社兵民開港道，,[]
Q7_44_389,以利農，,[]
Q7_44_390,今言未在海陵縣下金籠。,[]
Q7_44_391,延慶二社地舊有港道，法歲久湮塞。,[]
Q7_44_392,明命七年，二社民請假在籍民大兵開浚，以利農，許公之在金交社地。,[]
Q7_44_393,明命社舊有港道，為沙土壅塞，其民請假在籍，弁兵司屬出力挑浚，一引潮水灌田，一引淤水注河，又从此港通于長之生上退未舊深朝一江運納租稅，亦便許之。,[]
Q7_44_394,多仁之清香料在肇豐府地，港口起深朝界夾大江，經安住至才良社。,[]
Q7_44_395,明命九年，,[]
Q7_44_396,社民請挑浚港道以灌田疇許之，,[]
Q7_44_397,亦給錢二辰月志，,[]
Q7_44_398,在肇豐府成泰十百緡曲下疏段清二年，,[]
Q7_44_399,奉准撥筆豐府海陵縣二轄民夫開浚起深潮社港X口，,[]
Q7_44_400,夾大江經耐久碧羅至雲和社，,[]
Q7_44_401,通于越安汛。,[]
Q7_44_402,是年九月潦水穿之，今在肇豐府夾海破沙塞，在耐久地分陵縣地。,[]
Q7_44_403,成泰十五年開浚港道，引水灌田，起吳舍東甲港口，夾大江逕三有社至芳榔社處海，現得深通。,[]
Q7_44_404,大司奚在肇豐府源出大同山腳，文言奚在以下洋東流至茶鉢社，入愛子江木相溪海。,[]
Q7_44_405,一陵縣下源自枚檀山中，流多水從長生出水黃而淡，俗名茶水溪山流出有淵深數丈，狀圓如盆，相傳歲旱社民竟文渡禱雨，溺貓于淵輒得雨，至今猶然。,[]
Q7_44_406,承摩覃俗名泳屬，在可霸覃靈可賈在永靈縣，又沒落潭泰來潭皆在縣轄古蹟貞州。,[]
Q7_44_407,爻成按鳥州近錄雲，在海陵縣西南一川吉土帶長江，甲橋高聳，寅市駢闐，城之外縣治在焉。,[]
Q7_44_408,城之雨倉粟券書等在茶鉢，貯焉久經更革，今無可考之月人社相傳：國初鄆兵來侵，神尊親董大兵列寨於中址，社有老嫗進長赤豆，上問曰：“我兵計賊能必勝乎？,[]
Q7_44_409,”對曰“十全必勝”，上嘉賞之，因名其寨曰全勝。,[]
Q7_44_410,一說云立石社人氏勝能覘鄭兵虛寔，馳報官軍，乘其無備易還攻之，鄭兵大敗，因名其地為全勝寨。,[]
Q7_44_411,陽歷按烏州近錄雲，在耳答在忠丹社，俗傳福房務堂局房務房務安局務司司塔占人所築，遺蹟僅存。,[]
Q7_44_412,出若度祠廟會司雨在肇豐府，成皇廟在海陵縣土稷壇同房安暹社，明命十月在肇豐府亦安敦社。,[]
Q7_44_413,國初建，即房商府員房商局西命二十一年移今所萬丁一祀。,[]
Q7_44_414,爪爪靈湫普澤相佑，,[]
Q7_44_415,夫人之神初太祖南鎮順化，,[]
Q7_44_416,莫將立暴來侵，,[]
Q7_44_417,上親禦之，,[]
Q7_44_418,駐一于愛子江，,[]
Q7_44_419,夜聞江次有爪爪聲異之，,[]
Q7_44_420,起觀之波濤洶湧，,[]
Q7_44_421,因密禱曰江神有靈當助我破賊，,[]
Q7_44_422,上覺因念神告以美計，,[]
Q7_44_423,得非用美人乎？,[]
Q7_44_424,乃遣侍姬房務民務房吳氏往誘立暴，詐邀會盟講和，立暴悅其色而往，因伏兵殺之事平，敕封夫人立祠其處祀之。,[]
Q7_44_425,嘉隆年間列祀會同廟，明命。,[]
Q7_44_426,五年加贈柔和端懿，召靈助順齋淑申等神，旱禱輒應。,[]
Q7_44_427,紹治二年，北巡，命國公司在江巘坊聖製詩紀其事，勒碑誌之作。,[]
Q7_44_428,匡之元祀，國初特進輔國上柱功，庭國公司在古城西岸祀臣倫國公，宋福洽區之示。,[]
Q7_44_429,國初節制，英国公阮上落司馬司在海陵縣如礪社祀監，有進虛賓言馬不察，司馬例有國祭，相傳前代監察官戰陣有功，被賊所刺，乘馬走至此處而死，後稔著靈應，民立祠祀之。,[]
Q7_44_430,位理好前跡，詳見父安誌應名井示社占古城之旁，陳朝陳日墻陳國瑱從英尊征占城克之，諸將士多虜掠財物，人民驚散，惟二將禁戢軍士，秋毫無犯，招撫其民還復生業。,[]
Q7_44_431,二將沒後，民感其德，立茅祠二座祀之，稔著靈應，歷朝累加封贈。,[]
Q7_44_432,本朝明命五年，,[]
Q7_44_433,勑封為中等生良司，,[]
Q7_44_434,在甘露府同三石同之南，,[]
Q7_44_435,相傳民房與務與務務務門市行香花粧，,[]
Q7_44_436,飭年十七，,[]
Q7_44_437,求婚者眾皆不應，,[]
Q7_44_438,一日獨往崗中，,[]
Q7_44_439,其家跡之，,[]
Q7_44_440,不知去處，,[]
Q7_44_441,至崗上有一石井，,[]
Q7_44_442,深無底。,[]
Q7_44_443,底下桂娘的衣服拋在井旁，呼繞絕無影跡。,[]
Q7_44_444,久後附童稱為桂娘玉女夫人，伊坊立廟祀之，稔著靈應，今商青目矣，在甘露社江湘侯旅往來亦常供禱。,[]
Q7_44_445,污沐傳示津之西，祀清太祖壬申十五年。,[]
Q7_44_446,莫將立暴八寇，順化列寨於閱苑清湘祠上，既以計誘殺之，因責其神曰：「此神祠所以四季享祀，欲其福國護民，乃容賊八地界祀之，何益？,[]
Q7_44_447,令毁其祠。,[]
Q7_44_448,」其後每著靈應，復令立祠祀之。,[]
Q7_44_449,古屬初新神，祈禱稔著靈應，安坊山分祀山川之水族。,[]
Q7_44_450,夫八祠河魯社相在海陵縣，傳夫人良田，社人年未字，緣江捕魚忽沉死，次日屍浮泊在河魯社津。,[]
Q7_44_451,次附童謂水族龍王納為夫人，因指示塟處在良田地，土人因泊處立祠祀之，稔著靈驗，旱禱輒應。,[]
Q7_44_452,國初皆有封贈，,[]
Q7_44_453,明命年以後節蒙敕贈普澤齋靜澄潔嫻婉之神，,[]
Q7_44_454,寺觀爭七午在肇豐府同愛子社，,[]
Q7_44_455,國初所建敕賜淨光寺有金匾額，,[]
Q7_44_456,後有雲峰和尚竝寶珠禪師相繼住持于此，,[]
Q7_44_457,經西山賊殘破，,[]
Q7_44_458,匾額猶存。,[]
Q7_44_459,明命二十一年給官帑天尊寺巫社在墳亂寺廢，,[]
Q7_44_460,明命二十一年重修陀元三縣亦安一市務後家大祖德澤立廟奉祀，,[]
Q7_44_461,明命四年命建為寺，,[]
Q7_44_462,賜匾額給公田土七十畝，,[]
Q7_44_463,蠲租稅以供在河中祀事，,[]
Q7_44_464,又給祠夫三人免徭役。,[]
Q7_44_465,斗中寺社，國初參政侯陳廷恩所建。,[]
Q7_44_466,有在永靈縣御賜功臣碑，立於寺前。,[]
Q7_44_467,三古齋社，孝康皇后戚里也。,[]
Q7_44_468,民感厚德，立廟祀之。,[]
Q7_44_469,明命五年，改為佛寺，賜錢三百緡，房示十，在舊成化縣治所土堡，規制詳。,[]
Q7_44_470,真十豈見城池？,[]
Q7_44_471,舊有源稅，後屬縣轄。,[]
Q7_44_472,金卷在成化縣西南一百七里，舊有源稅，其地界接牢蠻山，路四通八達，最為關要地頭。,[]
Q7_44_473,國初設哀牢營，例有六船軍駐防。,[]
Q7_44_474,嘉隆十四年，改為道，以近道民附守，名新安船。,[]
Q7_44_475,明命十四年，於廊下總地築哀牢堡，周九十丈，高六尺，門二，以定蠻兵五十人往戍。,[]
Q7_44_476,嗣德七年，改為鎭牢堡，其駐防兵以土著人竝遠來應募與囚徒為兵，逃弁再犯者長戍，名為堡兵。,[]
Q7_44_477,於紹治二年，又於堡之北廊蓮總地築一堡，名安蠻堡，周八十丈，高五尺，門二，走安。,[]
Q7_44_478,每凡在順昌縣東北二十三里，,[]
Q7_44_479,原安越，,[]
Q7_44_480,明命元年，,[]
Q7_44_481,改今名海口，,[]
Q7_44_482,廣五十一丈餘，,[]
Q7_44_483,潮漲深一丈五尺，,[]
Q7_44_484,潮落深一丈一尺，,[]
Q7_44_485,口外暗沙一帶長二十餘里，,[]
Q7_44_486,有石灘七，,[]
Q7_44_487,一衝灘二，,[]
Q7_44_488,吟灘三，,[]
Q7_44_489,廟灘四，,[]
Q7_44_490,孫灘五，,[]
Q7_44_491,巴陵灘六，,[]
Q7_44_492,河伯灘七，,[]
Q7_44_493,指揮灘守所設在右岸富舍社，,[]
Q7_44_494,熙尊初為皇子，,[]
Q7_44_495,嘗擊洋船，,[]
Q7_44_496,帥號顯貴者於越海口，,[]
Q7_44_497,即此。,[]
Q7_44_498,按《烏州近錄》雲：黎光紹年間，有魚類鯨鯢，潮退時，村人捕得，從聿每凡在永靈縣東。,[]
Q7_44_499,"二,以横骨子架屋雲。",[]
Q7_44_500,行有注六十里，海口廣十八丈餘。,[]
Q7_44_501,潮漲深五尺，潮落深三尺五寸。,[]
Q7_44_502,日夕暗沙一帶七十丈，有石灘三：一查灘，二知灘，三泳灘。,[]
Q7_44_503,南岸有沙堆，北岸有赤土崗。,[]
Q7_44_504,汛守設在從律社，釋玷詳見承馬立天誌。,[]
Q7_44_505,台舍占在海陵縣上舍社，北至治義站三十立三里。,[]
Q7_44_506,有嘉隆初名上舍站，明命三年改治舍，嗣德六年改承舍，二十九年復舊名。,[]
Q7_44_507,驛夫原額八十，成泰十年減存五十名。,[]
Q7_44_508,站舍原設在官路旁，十七年移台長占在甘露，設在該社沙周將隔館璐立府義安社，舊在由靈安樂社。,[]
Q7_44_509,北至治高站二十六里，有嘉隆初名安樂站，明命三年改治安，嗣德五年析由靈縣安樂總隸甘露府，該站設在義安社，六年改承義，二十九年改治義。,[]
Q7_44_510,成泰五年增設上游七站：一甘露，雜敝三枚嶺囑仙，分四添黼五廊，六廊羣，七牢。,[]
Q7_44_511,台司占在永靈縣同高舍社，北至治立堡言立站二十五里，有音嘉隆初名高舍站，明命三年改治高，嗣德六年改承高，二十九年復舊名。,[]
Q7_44_512,站夫原額八十里路省轄一條。,[]
Q7_44_513,南自海陵縣良田社界首，麗水縣夾廣平通長一百二十四里零一人事，歲路百十九丈，行程約二十三點鐘，省轄鐵路一條。,[]
Q7_44_514,自海陵縣地頭騎兒坊度文軌春祿鉄橋洞，,[]
Q7_44_515,長尺百十，,[]
Q7_44_516,踰長生鉛橋長四狀一經春林長四尺，,[]
Q7_44_517,長福長六十等鉛橋，,[]
Q7_44_518,過省城石捍鉛橋長二百五轉，,[]
Q7_44_519,顏瓢長四十三，,[]
Q7_44_520,愛子長四十一，,[]
Q7_44_521,何舍張十三等鉛橋至甘露府東河社，,[]
Q7_44_522,地分境里數未詳。,[]
Q7_44_523,轉往上游，蠻通長六十九里零計西尺共三萬。,[]
Q7_44_524,司殺各肇豐府新築路四千六百二十尺，,[]
Q7_44_525,幸足一條自三有往陵經古城鉛橋至越安汛，,[]
Q7_44_526,約長二十一里零常行倣三點半，,[]
Q7_44_527,城臻對海陵縣新築一條自春園社體田經延慶金交至芳榔社五十西尺，,[]
Q7_44_528,永靈縣新築一條自廉公西村跋官經廉公東新寨上下安寧坊至永安社，,[]
Q7_44_529,乘涼通長七千五百十五西尺，,[]
Q7_44_530,約十五里零行程倣二點鐘半。,[]
Q7_44_531,成丛九甘露府似一條自普賴我罰至府城，約長十里，常行倣一點鐘半。,[]
Q7_44_532,上游路一條自府城至校嶺，約長三十六里，常行倣六點鐘。,[]
Q7_44_533,一條自校嶺至牢堡，約八十里，常行倣十三點鐘。,[]
Q7_44_534,又上游舊條路自甘露堡至鎮牢堡三日程，自牢堡至那賁州二日程，自那賁至硭嶸州三日程，自呓嶸至樂邊府。,[]
Q7_44_535,抵灣江七日程，通計凡十五日程。,[]
Q7_44_536,聿度三十五所，徵稅共五百二百注（十元）。,[]
Q7_44_537,成泰十八年議定：務安務局務司局堂務務堂房司堂司。,[]
Q7_44_538,左岸屬豐田縣美川社士三兩岸均屬上舍。,[]
Q7_44_539,聿左右兩岸旱官二所，左岸均一。,[]
Q7_44_540,（該社均屬該社）不本屬該社，右岸均屬顏愛子。,[]
Q7_44_541,聿左岸屬該社，右左岸社一岸屬福美社，伯舍屬該社，右岸屬安樂。,[]
Q7_44_542,聿左岸屬該社，右亥左來福社矣，岸屬西池社乎澤津右兩岸均春日。,[]
Q7_44_543,聿左岸屬該社，,[]
Q7_44_544,右古城津橫渡谷社F以左右兩岸安暹津均屬該社，,[]
Q7_44_545,左右兩岸深朝津屬該社，,[]
Q7_44_546,右岸夾均屬古北示旱上茶蓮津均屬該社，,[]
Q7_44_547,左右兩岸蒲板津該社，,[]
Q7_44_548,右左岸屬錄社，,[]
Q7_44_549,岸屬福不求福林津岸夾賴安社，,[]
Q7_44_550,右岸屬該社，,[]
Q7_44_551,左嘉林津屬該左岸務堂務務堂務務號務科。,[]
Q7_44_552,成民居市成局局房有司岸屬丹裔社，左岸屬該社，右屬葛山坊。,[]
Q7_44_553,潘舍津岸屬賢良社，左岸屬該社，右黃舍大南一統志卷七。,[]
Q7_44_554,聿左岸屬該社，,[]
Q7_44_555,右僊安津岸屬涇門社，,[]
Q7_44_556,左岸屬該社，,[]
Q7_44_557,右海沙岸屬武舍示上旱屬該社，,[]
Q7_44_558,右人奚筆左岸屬該社，,[]
Q7_44_559,右渚津岸屬春籠社，,[]
Q7_44_560,乃浮泊岸屬高舍錐浦津岸屬福市社，,[]
Q7_44_561,左岸屬該社，,[]
Q7_44_562,右新亭津右岸屬甘露，,[]
Q7_44_563,左岸屬言元社，,[]
Q7_44_564,文軌津岸屬優曇社，,[]
Q7_44_565,右。,[]
Q7_44_566,岸屬該社左駒兒津，,[]
Q7_44_567,社右岸良，,[]
Q7_44_568,左岸屬言土田會岐津，,[]
Q7_44_569,岸屬美川社，,[]
Q7_44_570,右岸屬該社左茶祿津，,[]
Q7_44_571,社右岸夾，,[]
Q7_44_572,左岸屬言讓吳舍珥上津，,[]
Q7_44_573,右岸屬該社左岸屬賴安社枚舍津，,[]
Q7_44_574,枚舍市左岸屬坊，,[]
Q7_44_575,右岸屬臨春津，,[]
Q7_44_576,左岸屬該社右青耳下土釣鰲津，,[]
Q7_44_577,來生停務福津明良津橋梁各壽通轄駟路一條，,[]
Q7_44_578,南自良田北至水蓮官路格南甲石竇四十六所，,[]
Q7_44_579,木橋二所，,[]
Q7_44_580,良田石竇延生石竇所長生石實二所，,[]
Q7_44_581,上舍石寶大奈石竇隆興石竇安泰石竇石捍石竇顏瓢石竇福美石竇中址石竇芳椰石竇金兜石竇竹林石竇所竹溪石竇河清石竇四河中石竇禮門石竇武舍石竇賢良石竇春和石竇丹忱石竇丹裔,[]
Q7_44_582,石竇胡舍石竇所咸和石竇執禮石竇所高舍石竇立一條路，,[]
Q7_44_583,下司有社至越安汛，,[]
Q7_44_584,大豪橋澧川橋兩金橋深朝橋吳舍西橋吳舍東橋三有橋古城鐵橋木原築長三十一尺，,[]
Q7_44_585,橋成泰十七年改春陽石寶廣量矣。,[]
Q7_44_586,祿石竇屬海陵縣一條，,[]
Q7_44_587,自春圍至望芳安人相芳榔以下丙官木橋四所，,[]
Q7_44_588,才榔東橋金交夾延慶橋春園橋小頂各社私辦以下安人夾春圓橋東陽橋三延慶橋所金籠橋金交橋所丹桂橋所會安橋多儀橋古壘橋巴偷橋芳榔橋三文運橋。,[]
Q7_44_589,捨社、炎吳、綏祿橋、露府屬、甘條經被折壞以下，自普賴至府城：,[]
Q7_44_590,一琳瑯橋所、,[]
Q7_44_591,新度橋、,[]
Q7_44_592,新亭橋、,[]
Q7_44_593,全民市務後房後店、,[]
Q7_44_594,甘露橋、,[]
Q7_44_595,富岸橋、,[]
Q7_44_596,榜山暫橋、,[]
Q7_44_597,城至枚嶺一所（長長十一尺），,[]
Q7_44_598,橫灰貢處二尺以下，,[]
Q7_44_599,七八尺七所（每長三溪五尺，,[]
Q7_44_600,長十溪，,[]
Q7_44_601,吹潘十尺，,[]
Q7_44_602,長二蛇磨鄧順十一尺）二所長羅蒙處尺二長二尺四所二長三微錢十尺長二廊尚八二長八尺四所二長十廊長五尺三長四尺六所一長八尺二蠻伴鐵橋、,[]
Q7_44_603,鉄橋共二十新築路改架三所內（十五所長橫準西尺以欠盧二一長下均於成泰八九等年改辦可司火二十五尺一長九尺）一長七尺一長六尺廊答五二長十二尺廊醨上五二長八尺二長六廊曆,[]
Q7_44_604,長尺一長十二日又鐵橋八所（所未詳長橫處蠐件浮橋七溪答在社溪儀俄九溪朱溪溢衢百世朱陵市菜十三所銀一千二百八元成泰十八年議定諸市稅大南一統志卷七古城市吉房市創房局務,[]
Q7_44_605,務民堂民堂市府四即園泰十六年撤移省城卜務局安局司商業務商居局房園司市幣頂道頭市依傍沙崗無有水道可通俗名幣件兩金市愛子市來福市上澤市兜涇市澧川市安利市立石市河西市,[]
Q7_44_606,俗名石捍市在海陵縣似地數連規制略依嘉會市良矣，,[]
Q7_44_607,因舊增横瓦庸離路橫其南，,[]
Q7_44_608,樓館寺其便省城西臨大江，,[]
Q7_44_609,商買聚集亦捍山。,[]
Q7_44_610,其州自取市撤移在此，城一名區焉。,[]
Q7_44_611,延生市良田市金籠市駒兒市美政市如礪市歸善市安遊市靈縣在永丹齋，,[]
Q7_44_612,今俗名式合方，,[]
Q7_44_613,俗名可二斤，,[]
Q7_44_614,在由靈之奇行有空有行酒珥下市南東市甘露市以在甘露，,[]
Q7_44_615,甘露市金巳斤之方文行三，,[]
Q7_44_616,今行向上現已微稅只下親多下木元文令下諸名市或昔聚一而今廢，,[]
Q7_44_617,與夫沿途些小店舍不能盡載。,[]
Q7_44_618,人物黎月元乃莫楊文安烏州近錄下雲：「海陵人秀草臣君黎鴻德間從征占城，城陷諸將軍皆取財物，郡獨搴大旗一面，餘無所取。,[]
Q7_44_619,聖尊怪問姓名，錄除清化衞，尋陞廣南都總兵使長育十。,[]
Q7_44_620,海陵人文學淹貫，黎景統五年壬戌一TT舉正進士，自南省至殿試，應制文皆合格，歷官翰林院。,[]
Q7_44_621,鴻德間有應義功陞吏部左侍郎，銓序平允，人推其公。,[]
Q7_44_622,光紹間舉為參一將，還本道經理，六月東三由靈縣即入深學，舉帶路定房事四朝官至參政正斷事東朝侯，國計邊謀多所贊助，年將八十致仕。,[]
Q7_44_623,顯尊御製詩章並序，餞之以壽終於家，贈大理寺卿。,[]
Q7_44_624,一明命初追贈耿亮之神伊派。,[]
Q7_44_625,系自國朝開創中興後十一世，宦業蟬聯，最稱務發務適務創務務業務務務適務銷。,[]
Q7_44_626,東朝侯陳廷恩之子也，以廕補正營文職，文顯尊朝陞廣南該簿，頗有政績。,[]
Q7_44_627,刃追贈忠獻之神。,[]
Q7_44_628,弟廷順官至該簿副斷事，,[]
Q7_44_629,喜陳廷慶之子也，,[]
Q7_44_630,歷官耳世，,[]
Q7_44_631,尊朝召還陞正營該簿，,[]
Q7_44_632,與刑部阮有鑄巡四志言，,[]
Q7_44_633,乃辰兵部卒黎慶禎同月，,[]
Q7_44_634,六十二年辛卯科舉人，,[]
Q7_44_635,歷官翰林院侍講，,[]
Q7_44_636,充內閣，,[]
Q7_44_637,轉戶部侍郎，,[]
Q7_44_638,出爲嘉定布永靈人，,[]
Q7_44_639,同明合歷官至羽林衞尉。,[]
Q7_44_640,政使紹治年間遷潘文雙，明命十四年攻逆，褒于藩安城陣亡，贈掌賞銀一百兩，兵部右參知雲。,[]
Q7_44_641,月巳玉義祠杜文錢二百緡，,[]
Q7_44_642,嗣德十一年反元黄台（三十五大南一統志闕卷七），,[]
Q7_44_643,又名誕順昌人，,[]
Q7_44_644,下仕睿尊朝癸巳八年，,[]
Q7_44_645,僞西山阮文岳唱亂擾掠廣南，,[]
Q7_44_646,廣義命阮文統率兵往勦，,[]
Q7_44_647,以誕爲贊理，,[]
Q7_44_648,賊夜襲上從曰下從光與官祀顯忠祠忠倉之奇車，,[]
Q7_44_649,贈參財死而爲不朽。,[]
Q7_44_650,中興初從戎，,[]
Q7_44_651,官前軍營該甲寅，,[]
Q7_44_652,參良林寶潘文安從征施耐海口，,[]
Q7_44_653,死於門則寸善產年間戊申，,[]
Q7_44_654,中興初効順，,[]
Q7_44_655,歷官虎房舊出爲廣平鎭守，,[]
Q7_44_656,坐事陰言言日三眞專寺內龍武營平道，,[]
Q7_44_657,尋陞掌奇行清圭副書金車城副總鎮，,[]
Q7_44_658,尋召還陞後軍都統府掌府事，,[]
Q7_44_659,封彰義。,[]
Q7_44_660,侯會、黎文儂煽變於藩安，授討逆右將，X軍提兵進討，與賊戰於邊隆太元，會由初流破之。,[]
Q7_44_661,尋病卒，贈少保，諡忠莊。,[]
Q7_44_662,土大寓嘉定，辛亥應試中格，補貢士院，遷選鋒參論，出為鎭定該簿。,[]
Q7_44_663,嘉隆初，遷清化協鎭，尋陞兵部右參知。,[]
Q7_44_664,明命初，署工元義，明命七年，補英名部尚書。,[]
Q7_44_665,卒，追予實授，誌冊歷官。,[]
Q7_44_666,永隆安江二省領兵，尋陞掌衛護，理安江提督。,[]
Q7_44_667,紹治五年，管兵船，由前江勦土匪，勝仗，又攻破鐵繩立定鎭西，陞署提督，挈辦鎭西軍務，屢立戰功，賜安西俊健將金牌。,[]
Q7_44_668,召還，授前鋒營統制，封武舍子，轉羽林右翊統制。,[]
Q7_44_669,嗣德二年，拜定邊總督，勒名武功碑。,[]
Q7_44_670,三年，徙隆祥總督，四年，轉回右軍都統兼管前軍印篆。,[]
Q7_44_671,九年，卒，贈右軍都統府都統掌府事。,[]
Q7_44_672,十一 tahun刻祀賢良祠。,[]
Q7_44_673,月歷官南定鎭守。,[]
Q7_44_674,明命七年，僞渠杜伯鑠茂聚黨洋外小島菊，督兵勦捕，陣亡，贈統制。,[]
Q7_44_675,嗣德十一年，祀元承者海陵縣人，同仕忠義祠左班首，世尊朝官，授文職，遷廣南記錄徵還，領戶兵二部，卒，贈參政。,[]
Q7_44_676,子承縯，官至平順記錄。,[]
Q7_44_677,中興初，從嘉定授參贊守莽澳，尋卒。,[]
Q7_44_678,承縯子承約，官至欽差督戰，與賊戰於嘉定，陣亡。,[]
Q7_44_679,縯父子俱列忠節功。,[]
Q7_44_680,冬義性剛直，中興初，官翰林院，歷從臣廟秀大義征伐嘉。,[]
Q7_44_681,隆幼為廣治記錄，尋召還京，奉朝請。,[]
Q7_44_682,常侍潛邸，有功。,[]
Q7_44_683,明命初年，爲勤政殿學士，敎導皇子。,[]
Q7_44_684,尋加兵部參知，御仍克教導。,[]
Q7_44_685,義在講席，多所禪益。,[]
Q7_44_686,二年卒，給卹如參知例。,[]
Q7_44_687,六年贈兵部參知。,[]
Q7_44_688,紹治二年，贈禮部尚務。,[]
Q7_44_689,務房務員司，前有後局司直，頗有父風。,[]
Q7_44_690,明命二年，廕補歷陞至定祥按察，尋陞布政元公。,[]
Q7_44_691,辛酉投悅，累官戶部僉使，卒。,[]
Q7_44_692,防之才事轉參知，領北城白曹。,[]
Q7_44_693,召還銓兵部左參知，坐事降工部郎中。,[]
Q7_44_694,俄除兵部右侍郎，办理嘉定兵曹，卒。,[]
Q7_44_695,加贈兵部參知銜。,[]
Q7_44_696,捷譜詳故典所，元善協辦大學士院，著《仕宦須知錄》行世，有方有慎之子也。,[]
Q7_44_697,辛酉恩科舉人，歷官禮部郎中，陞兵部侍郎，出領北城兵曹，坐降離。,[]
Q7_44_698,尋授宣光按察使，卒。,[]
Q7_44_699,弟有絢，亦領鄉薦，歷官禮部郎中。,[]
Q7_44_700,嗣德中改授侍講學士，奉使如清，還抵梧州，卒。,[]
Q7_44_701,贈太僕寺。,[]
Q7_44_702,明命六年，乙酉科舉人，累官內閣動衛務房務員司，學政。,[]
Q7_44_703,紹治元年，授吏部右參知，復充如清正使，還尋遷吏部尚書，充侍衞處掌領。,[]
Q7_44_704,出爲定邊總督，卒。,[]
Q7_44_705,元士順昌人，剛明命十五年，甲午於官臣廿科舉人，連乙未會科同進士務安務堂務安與堂務務務科掌印。,[]
Q7_44_706,紹治元年，出爲安江按察使，轉永隆省，尋病卒。,[]
Q7_44_707,同轄阮德懽海陵人，戊子科舉人。,[]
Q7_44_708,人明命十六年乙未科，同進士官至慶和巡撫，以事免。,[]
Q7_44_709,廣治前此未有登會科者，是科德元懽與世治同榜，寔為其省進士科之倡。,[]
Q7_44_710,初名章紹治，四年登甲辰科二甲進士。,[]
Q7_44_711,六年立年出知安邊府，尋拜海安道御史。,[]
Q7_44_712,嗣德元帶業，務氣務司務貿侍讀，充經筵起居注七年，轉廣治督學，九年擢海陽按察。,[]
Q7_44_713,東玉簫由靈人，紹治二年領鄉使，十一年卒。,[]
Q7_44_714,同及肩薦，歷官富安管道。,[]
Q7_44_715,嗣德十二年，授鴻臚寺卿，充軍次贊襄邊和失事革雷十五年，復原銜辦理刑部，尋充營田使右侍郎，賜廉平勤幹。,[]
Q7_44_716,金磐二十一年，派往香海外間務務理捷創運司同務宣軍務。,[]
Q7_44_717,二十六年，河城並东南寧相繼不守，法大疑事將中變，廷肅領河督同新撫阮仲合按察張嘉會前往認回城池，與定商約。,[]
Q7_44_718,既至河內，翌晨山次以黑旗來攻，鄂而陣死，法人大疑。,[]
Q7_44_719,事將中變，廷肅與仲合執理往復申辯。,[]
Q7_44_720,會欽差阮文祥與法統察飛勒自嘉定偕來協同議妥，訂日交城。,[]
Q7_44_721,尋錄前營田功，寔授總督。,[]
Q7_44_722,廷肅以老病乞休，不準。,[]
